NodeID,PageRankValue
1795,0.00023129981421152068
2660,7.269141097822842e-05
6053,6.120709861198712e-05
246,6.120709861198712e-05
3843,6.639206040379279e-05
6441,0.0004046595294516221
366,6.120709861198712e-05
10,5.531616503126896e-05
5489,0.00015232875848304907
11,5.531616503126896e-05
5240,0.00021136193068884175
618,8.045081497566642e-05
2412,9.770476836572857e-05
1325,8.713843259362508e-05
4919,0.00032543118390111655
12,5.531616503126896e-05
5274,0.0014769553207754451
3807,0.00021520012865338097
13,5.531616503126896e-05
1794,0.00016398137738212745
3971,6.579589577534945e-05
1223,6.013602322430504e-05
6152,9.092369712938832e-05
5385,5.6941250156984316e-05
1509,6.831110822498257e-05
524,0.00011551231890700055
4770,7.400555605192509e-05
1937,0.00017702279702779702
7315,0.0006714996417775372
1817,8.007137054538275e-05
6298,0.0003182061087268822
2266,6.994665753211137e-05
3557,0.0001339597637263232
5857,0.0007838522288081866
866,6.235956504907702e-05
2789,6.0845584374155204e-05
3559,7.903281744941554e-05
4904,0.0001813544139160529
6565,0.00018568995534449433
5355,0.00025756547449791916
620,5.6941250156984316e-05
110,5.6941250156984316e-05
2835,0.00012311968824739818
3316,5.930790901129558e-05
6712,0.000983836835259119
1850,0.00010224726101546869
4860,0.00014317123423095702
4606,0.00011286747916142605
14,5.531616503126896e-05
5862,0.0002697158182821025
2155,7.443422596408688e-05
6438,0.00022899658536690504
3086,0.00011217460359096879
15,5.531616503126896e-05
3530,0.0009205164881247148
7580,0.0009128395323591625
3029,7.519489208351265e-05
4375,0.00017390598305577935
16,5.531616503126896e-05
7296,0.0007385056258133884
2626,0.0001566934551270731
131,5.6702267050261475e-05
6323,0.0009834850112450976
1799,7.570929144122429e-05
3103,0.0003329939728918854
5578,0.0011528142273420784
7435,0.0027628629445181335
1677,0.000122356090413684
5072,0.00014153563405041802
4008,0.00010195135881215843
3410,0.00016347295304427355
6446,0.0016911433245454187
4184,8.995594621717357e-05
5725,0.0006513038883196046
1349,0.00010138430501135452
5088,5.6702267050261475e-05
6544,0.0011475608563095876
2530,5.6702267050261475e-05
1956,0.0001485519859002901
38,5.6702267050261475e-05
550,8.67272896284866e-05
6567,0.0006525504469266202
4968,0.0001030714695572431
1005,8.748003211692428e-05
6126,0.000697346549937711
1905,6.497505484357008e-05
3699,6.6701514688214e-05
773,5.6702267050261475e-05
1016,5.967631789214149e-05
2751,0.00010443841525646137
3324,0.000127518430847863
766,6.899976499785758e-05
6101,0.002305313988966046
17,5.531616503126896e-05
6105,0.0006381441957723493
4242,0.00010019885754684758
7237,0.007384109722559035
1334,9.767104224202035e-05
951,7.202784052341878e-05
1337,6.204866055208971e-05
3165,0.00013576734147170566
18,5.531616503126896e-05
6372,0.00010373319856029003
4042,0.00021893942081272242
3596,0.00012061225875020933
7185,9.992270782006891e-05
5139,0.00024922028229669744
615,6.04216408012247e-05
2788,6.81450977022836e-05
3163,0.00010116272379390958
5534,0.0005693295942850642
6816,0.00022952672984587308
6436,0.0005418270172059176
421,5.727980955817502e-05
4775,9.112541431029152e-05
1384,0.00010917858742664829
3755,0.00018910986179074106
3820,6.678625425581145e-05
4212,9.974138736189464e-05
478,5.727980955817502e-05
6136,0.00014048635027954327
6399,0.00021535815674313092
3581,8.936078846479555e-05
7614,0.0001346763439937204
4085,0.00012524437435537777
19,5.531616503126896e-05
2625,9.568337637431373e-05
2692,0.00011422550083845049
1501,6.709803219270526e-05
6703,0.00031722334447733635
20,5.531616503126896e-05
2689,6.317074313889316e-05
1316,8.720094818716593e-05
5941,0.00016079413443449546
4151,0.00013790884230897383
4462,6.317074313889316e-05
6463,0.0004779361931461683
21,5.531616503126896e-05
3026,8.076499809997138e-05
5764,0.0003342940290582389
22,5.531616503126896e-05
5127,0.0011959971198702507
23,5.531616503126896e-05
4248,0.00016586403318035738
7317,0.00022154194904568702
1854,7.206807773085748e-05
646,6.474165876041801e-05
3493,8.733987402422e-05
24,5.531616503126896e-05
3643,0.00014348295770274247
25,5.531616503126896e-05
3544,0.0005260025771795385
26,5.531616503126896e-05
5345,0.00015208190725212733
27,5.531616503126896e-05
4066,6.204866055208971e-05
6339,0.0010772855254659354
1558,7.230284492606706e-05
1896,6.204866055208971e-05
4329,0.00020500438931968107
6396,0.0001020042719593336
3565,0.00014763223953203098
28,5.531616503126896e-05
7224,0.0029166102221869234
1658,0.00011303763115733697
4900,0.000647352318266653
29,5.531616503126896e-05
4626,8.51592128904694e-05
907,8.52291317295409e-05
2838,0.0001146568224234393
7287,0.0003380930848532031
543,6.914349384068093e-05
7579,0.0016262475195440514
6652,0.00024127883076243106
2711,0.00020323535728316235
30,5.531616503126896e-05
7075,0.0008729435339693473
2644,9.432453844397903e-05
3525,6.120709861198712e-05
924,6.212125827844596e-05
683,6.120709861198712e-05
3499,8.85870694070039e-05
5564,0.00031004527360413046
5854,0.0010477004607148328
31,5.531616503126896e-05
1457,7.887989935414158e-05
3418,0.00018556659608614655
32,5.531616503126896e-05
3136,9.290210014439225e-05
1312,0.00011560189137300964
2195,7.181470403451237e-05
5676,0.0003409045124290382
4845,8.250508924996812e-05
1166,7.98040082716194e-05
3155,6.543419891748535e-05
6196,0.00011954084180429432
6709,0.0003509960193310027
5206,0.0002693604082879616
4187,0.00012199856883942249
1020,7.109356900314699e-05
607,6.14217480137137e-05
33,5.531616503126896e-05
2566,0.00010832574120497979
4040,0.0001504818250637879
2745,0.00013512457419468236
6859,0.0006402892077445579
4814,0.00014471375953464076
1875,0.00023062006223350444
1300,0.00012502365122569762
3221,9.322116934804338e-05
407,5.727980955817502e-05
3740,5.727980955817502e-05
2170,8.300129911347298e-05
7074,0.0003794533987669179
5095,0.0005674422479398737
5617,5.727980955817502e-05
2420,0.00014703204163090923
1973,0.00010858263310824745
4308,9.507989546433033e-05
3452,6.571326452281592e-05
765,6.94863623884802e-05
1150,6.526647964892122e-05
213,6.325611898788909e-05
34,5.531616503126896e-05
2944,9.897798347348247e-05
4408,0.00012896502487402302
5875,0.00014452293541582494
4717,9.13618397813531e-05
3927,7.51709956351576e-05
35,5.531616503126896e-05
6747,0.00019355196014865088
7035,0.000155427703339056
5283,8.03130024260101e-05
4246,0.0001361148945846836
6887,0.0014800596133154034
2040,7.233471694815728e-05
6475,0.00017620501103988312
4235,0.00010890222701113569
2301,6.002891189584349e-05
2045,7.867378396505863e-05
36,5.531616503126896e-05
719,0.00010661400331764297
37,5.531616503126896e-05
3991,0.00025836566527071627
6288,0.00013887064319670345
3794,6.336766901570634e-05
7565,0.0014762867703508363
2637,7.467866568728446e-05
3023,6.801719233686396e-05
39,5.531616503126896e-05
40,5.531616503126896e-05
4908,0.00027461809081495356
1381,0.00014297495809077434
1678,9.013550871325772e-05
41,5.531616503126896e-05
1958,7.26796173216337e-05
5414,0.0003072570180528649
3591,7.415290869609269e-05
3562,6.530352300285356e-05
3950,9.001875735879065e-05
6287,0.00015887067531955982
42,5.531616503126896e-05
3592,0.00011672896623625396
4335,0.0004497896319784256
2647,0.00011995447417180527
43,5.531616503126896e-05
4681,0.00010743116393021717
2893,8.280718840795368e-05
44,5.531616503126896e-05
7042,0.00016341875392131372
3701,0.00027296409556920386
6870,0.0008511616893478644
7226,0.001729263587146203
6507,0.00016217854231099615
6234,0.0003803212786507892
3597,0.0006596867054122684
45,5.531616503126896e-05
3912,0.00014094057526177023
7537,0.00033738531537271394
3986,0.00012575741564181016
4852,0.00016100237723010158
3527,0.00010464896577117898
5896,0.00015155745075344214
5099,0.00013558237241239972
3340,7.642451685556426e-05
865,6.002891189584349e-05
4527,0.0002475392272908197
46,5.531616503126896e-05
2442,0.00010290668482601284
2414,0.00027026919410684107
47,5.531616503126896e-05
1792,0.00013313974684820616
7489,0.001975063902214219
5378,0.00015472571113038638
6427,0.0005738854891310838
3845,0.00021359025722061503
6637,0.0001690037940315704
6408,0.0007333846478194563
2985,8.331517793591456e-05
538,6.61370262374928e-05
3181,0.00026406545940717047
5314,0.0003304449983278166
397,5.756033020487588e-05
4657,0.00021492374644800906
4146,0.00033826978982603263
3128,6.931289768374303e-05
3833,0.00021771974187183182
6458,0.00045001039515615653
6991,0.0008752217196960039
6876,0.0006444408130865072
1789,6.102222767688123e-05
6207,0.0004948316994133661
48,5.531616503126896e-05
1761,7.102532124651738e-05
3250,7.652699654370291e-05
7213,0.0005258542207341785
49,5.531616503126896e-05
3360,0.0002843226368015373
4000,0.0004749618764392
5510,0.0003256499369351167
3361,8.944345407707103e-05
3400,0.00023957114480553483
2892,0.0002236705090655095
6605,0.00011589833781104451
2510,0.0005327529989833817
6096,0.00016143454960608274
2072,0.00012993465705369892
3038,0.0003194638296346759
50,5.531616503126896e-05
4415,0.00010244363367701419
51,5.531616503126896e-05
7135,0.00034802322213261296
52,5.531616503126896e-05
6840,0.00026209473656238204
53,5.531616503126896e-05
6572,0.0005166072330342818
1230,0.00010230718179033603
1390,7.102532124651738e-05
54,5.531616503126896e-05
2368,0.0001014435041980952
5195,8.742144951921645e-05
645,6.614762799786315e-05
3911,9.708625463778697e-05
4973,0.00015589467637743817
3994,0.00014460469438983128
2843,7.167151685450583e-05
4572,0.00018757909210953788
5600,0.00024050387796519334
187,5.6999288911474145e-05
3300,0.0001071212225896111
4141,0.0001328782775564894
4147,0.0001304844096998295
2422,0.00028018428586938036
2615,0.00011569350337315755
1464,0.00017983811016505956
1469,6.223567431655695e-05
2303,8.874860808027442e-05
55,5.531616503126896e-05
5474,8.481599522714709e-05
1932,0.0001618893336381488
494,7.102532124651738e-05
56,5.531616503126896e-05
4128,0.00013665830490184564
3008,7.157248164897924e-05
2902,0.0001893123249102923
5226,0.00011728714459890662
7214,0.000538639862666995
57,5.531616503126896e-05
7349,0.0011633500037484799
58,5.531616503126896e-05
2177,7.481231415499451e-05
5108,0.00024289701597967546
3726,9.011253291094279e-05
3302,6.002891189584349e-05
2551,7.328322624955344e-05
3080,0.00020467540498353724
7411,0.00039227978883777986
59,5.531616503126896e-05
6004,0.00026674460642242846
6300,0.00011716547250233655
1564,6.474165876041801e-05
1693,6.474165876041801e-05
60,5.531616503126896e-05
4344,0.0001344724438100902
6504,0.00014661003231945474
61,5.531616503126896e-05
1680,9.641867692268239e-05
2940,8.613412057457123e-05
62,5.531616503126896e-05
4792,0.00012295377083890833
63,5.531616503126896e-05
4616,0.00016135296948419572
4284,0.0002643490003624778
6221,0.00015762990839183485
4166,6.709803219270526e-05
64,5.531616503126896e-05
5162,0.0002121271914379006
4355,0.0001441939468477129
65,5.531616503126896e-05
2916,0.00011029821178463838
6407,0.0002512932572854787
66,5.531616503126896e-05
5605,0.00019960135519563453
67,5.531616503126896e-05
2416,6.857355988548018e-05
7555,0.0002085300851556421
4638,0.00010089484600209478
4777,0.00012136211114374439
2604,6.317074313889316e-05
2670,0.0001379641885592515
68,5.531616503126896e-05
4032,8.572436629806906e-05
2882,7.098803123755371e-05
1219,6.002891189584349e-05
168,6.002891189584349e-05
6972,0.0003014864980634818
6718,9.022112904524212e-05
3279,0.00014914804236797956
69,5.531616503126896e-05
70,5.531616503126896e-05
1328,0.00010694294597300046
2707,0.0003327962525527112
900,6.055255043635177e-05
5048,0.00020688726632436425
7097,0.00011197025355612934
1135,6.055255043635177e-05
4925,0.0002846649690027037
4702,7.565254075737602e-05
3949,0.00017304517400221206
71,5.531616503126896e-05
1611,7.102532124651738e-05
6147,0.00016544589713777017
72,5.531616503126896e-05
5966,0.00032205058478298717
73,5.531616503126896e-05
3852,0.0001401722301695566
6424,0.0005164828426793166
5455,0.0004647642423030683
2676,8.545288271422822e-05
6968,0.00016655916187516452
4091,6.376891087663931e-05
5308,0.00021845634738814157
2205,7.515979775053823e-05
4981,8.540668791185797e-05
74,5.531616503126896e-05
3035,0.00010244363367701419
75,5.531616503126896e-05
5632,0.00037310276699697287
4673,0.00013890566406194181
933,9.862624861523391e-05
7079,0.0007909986927026967
520,6.679593303471973e-05
7165,0.00042169411644429845
6154,0.0002245396407361926
2447,6.520203505415735e-05
4217,9.341179905207358e-05
3855,0.0004310194992742333
2428,9.160108594045707e-05
541,5.8941354927095517e-05
76,5.531616503126896e-05
1830,0.0001351710424587817
77,5.531616503126896e-05
6752,0.0003592533144605194
7536,0.0022484484272273617
78,5.531616503126896e-05
3520,0.00024217374623992978
1216,5.868241279167934e-05
3495,8.066783379851472e-05
1642,8.110245821834247e-05
4587,0.0001582765074514357
2060,6.600233102562843e-05
3862,0.00010084253067439387
6519,0.0027057754985783306
4632,0.0002730424387844432
2332,8.224614711455194e-05
6621,0.0008735255512267667
3679,0.00010359208726807737
79,5.531616503126896e-05
718,8.175190357258863e-05
80,5.531616503126896e-05
5441,0.00028225498148497723
5646,0.0009458726857865156
666,6.582733306265996e-05
6171,0.00012070974273274782
81,5.531616503126896e-05
4353,9.731424636814115e-05
3218,6.654211312382762e-05
1555,0.00012460072415923287
1393,6.094307156230234e-05
5033,0.00010572957915070425
378,6.516453077560617e-05
130,6.002891189584349e-05
2014,0.0001512268036746272
3498,0.00010841950321509245
82,5.531616503126896e-05
2809,0.0001417165242151352
2086,8.035542704691648e-05
3745,0.0001065908502942584
83,5.531616503126896e-05
84,5.531616503126896e-05
85,5.531616503126896e-05
4658,6.055255043635177e-05
4899,0.00015438859867174387
3444,0.00011557886828989277
5998,0.00010499049713028617
1689,0.00019755803375445729
5753,0.0001949803665977289
5643,0.00031365424995828895
7001,0.0009800225831462313
86,5.531616503126896e-05
149,0.00010244363367701419
87,5.531616503126896e-05
6115,0.0002432744935116282
88,5.531616503126896e-05
955,0.00010406871880272954
89,5.531616503126896e-05
6757,0.0006234536127496782
90,5.531616503126896e-05
2498,0.0001702586122017301
91,5.531616503126896e-05
1345,7.517600642219458e-05
6932,0.0003379828797340092
313,8.280718840795366e-05
92,5.531616503126896e-05
2475,0.00012311707575041872
974,7.102532124651738e-05
4479,0.00015882350046340902
93,5.531616503126896e-05
662,0.00010437599463327916
94,5.531616503126896e-05
5042,0.00012177950812357181
6564,0.0008056403128046418
95,5.531616503126896e-05
3296,7.619354146938344e-05
5610,0.000780147534106434
7552,0.001676934269561514
3430,0.00014241496144820298
5832,0.00018595903577370583
4330,0.00021148679069727492
2347,8.962683122636878e-05
3757,0.00014802660408841064
2158,0.00012830161121675014
5224,9.856238112072635e-05
3602,8.42534922909469e-05
5876,0.00031630518535845484
7352,0.0016651168511833208
5277,0.0004074918237587411
4126,0.00015483215324076463
96,5.531616503126896e-05
4811,0.002440694004259511
97,5.531616503126896e-05
4676,0.00013962519464751912
7350,0.0011345998869997421
3126,6.002891189584349e-05
5892,0.0001882630824055395
652,0.00011010184733194779
98,5.531616503126896e-05
4225,0.00016336053299981896
4163,0.00033667096516472295
4106,0.00012021698383367217
299,5.924345408508106e-05
2077,5.924345408508106e-05
5625,0.00022867036876872556
3900,0.00022011861547966625
3450,0.0007438912128697311
99,5.531616503126896e-05
100,5.531616503126896e-05
5361,0.00010762859546881988
101,5.531616503126896e-05
3873,0.0004360008640849463
7010,8.80623864297717e-05
4211,0.00022007644986594976
484,6.407745143231619e-05
2967,9.052920730554372e-05
2744,0.00013125410142196688
6921,0.00019340693549114082
2391,0.00015410002309732977
3698,6.853389276542994e-05
102,5.531616503126896e-05
2648,9.002558957327466e-05
290,0.00010834579348421043
113,6.002891189584349e-05
2452,0.00010202480183235972
3334,0.00010956644447683648
1495,0.00010715638054158872
5433,6.002891189584349e-05
6639,0.0005100306255834025
103,5.531616503126896e-05
1793,6.627514107322982e-05
3715,0.00021491190194109432
211,5.8941354927095517e-05
4999,0.00017922476969975943
7507,0.0003694235582030535
1671,7.018245025846464e-05
6860,0.0007041868726212025
4785,0.0022165261370441286
2787,8.409699504601042e-05
6838,0.00010886513167273402
3773,7.011174397277768e-05
6302,0.00011140028582001014
104,5.531616503126896e-05
899,0.00010406871880272954
1046,6.131073702713626e-05
5281,0.00010768241703837351
522,6.872311731842063e-05
4236,6.362161747678205e-05
1296,6.131073702713626e-05
3536,0.00010296863093679587
5715,0.00020376927017341028
6228,0.00015031823581639845
3096,0.00010260005531298733
5918,0.00024499400968613254
1989,6.728185499367858e-05
2145,9.431432427151703e-05
4671,0.00023497086815569754
6884,0.0006606660211315862
4338,0.0007125687942893193
5587,0.00012408404962772272
3956,0.0001707579556989726
3486,8.124326630750228e-05
771,6.670057683171521e-05
2105,5.6941250156984316e-05
2768,5.6941250156984316e-05
1533,7.714400268881379e-05
2943,8.301245578840495e-05
105,5.531616503126896e-05
5581,0.00021840826075888376
6022,0.0005718865601358841
106,5.531616503126896e-05
7542,0.0003314163474552934
7045,0.00011701692190687688
326,5.767253846355623e-05
4039,0.0002875854709548056
296,6.11306666207569e-05
2217,0.00014711609647669448
4906,0.00011333275490817883
2289,0.00018853185786667752
5293,8.454376115373191e-05
1327,8.717422731954421e-05
1137,6.933388727222266e-05
212,6.709803219270528e-05
2511,0.0001241052364097749
2458,0.00011871125903624338
1691,7.499727645563249e-05
1786,6.309662447949763e-05
5791,0.0004034840150944066
107,5.531616503126896e-05
6999,0.00019622523647637102
4227,7.147415428123876e-05
3790,0.00013009695858905024
2775,9.341958728990293e-05
108,5.531616503126896e-05
3192,6.317074313889316e-05
3826,0.00011165148785629194
7574,0.00010006695566542782
647,9.121972316654853e-05
2616,9.019950694852962e-05
6445,0.0003124052092689135
109,5.531616503126896e-05
6272,0.00022832549857635135
1233,6.898313093853508e-05
6241,0.001219787046387232
3039,0.00043566150126309717
2308,6.78126278782344e-05
5893,0.0003760953071771024
6410,0.00010299491481713822
4875,0.0001792029094742705
4624,0.00011492084849275349
2577,6.012838380140039e-05
1560,6.645086759596236e-05
4640,8.017800943567655e-05
6442,0.00032255946680857865
4396,9.706623971332235e-05
813,5.646766506433345e-05
6958,0.0006007256806460217
3377,9.289963886308164e-05
5174,0.0002335466623094354
6455,0.0001864346122332636
2826,6.661706428732372e-05
4931,0.000345389796905914
2628,6.94534676692901e-05
3399,0.00011490697476613184
6217,0.0005521444743626857
1876,5.822355311728849e-05
4666,0.00011188006223468104
5988,0.0006627519644864931
1639,7.379523354101078e-05
4716,9.233824389107428e-05
7533,0.0014480000740760097
6973,0.0003183742525204156
7059,0.00015794471722469357
2933,0.00010455433533751024
5242,0.00022373687025838162
1149,5.646766506433345e-05
5761,0.0001525503895839454
7560,0.0003640518023340753
5612,0.00020156316258993152
151,5.586744617139299e-05
6546,0.00015341625460932028
2199,0.0001107748139142313
152,5.586744617139299e-05
6810,0.00022708314536314827
6812,0.0005420509475643056
2976,6.71788730297259e-05
6818,0.00039234267285968133
2982,6.749985721521632e-05
1447,6.18372043062317e-05
3502,0.00013963355623279304
3763,5.586744617139299e-05
3766,0.00011169793327276517
2492,9.246137122718274e-05
3024,5.586744617139299e-05
2265,7.818668852353758e-05
2267,0.0001130818733775158
7141,0.0016113809580074025
2790,9.036716041150802e-05
485,5.586744617139299e-05
6380,7.910180316110827e-05
3056,0.00013888453334009914
4850,5.835276381016326e-05
1268,5.646766506433345e-05
2037,7.036130405497242e-05
4180,0.00015177041411395552
252,5.586744617139299e-05
6001,0.0002586286586199317
111,5.531616503126896e-05
5961,7.102532124651738e-05
1621,7.598960710467349e-05
112,5.531616503126896e-05
2699,5.9155177259635395e-05
3342,0.00011455221679656376
2755,0.0001898295749021414
4502,0.00019206615391261124
3095,9.773256379610405e-05
1571,6.124485243409656e-05
3876,7.871862464594905e-05
504,5.8463250478584325e-05
6955,0.0007590887702032738
4270,9.876025062919486e-05
2352,5.636344211228553e-05
2995,0.00019767646997746738
4536,0.00033192565613334455
5687,0.0005778511551009242
5969,8.131132596118683e-05
7488,0.0018324436915471442
706,7.207259832753393e-05
4036,0.00017159315667331914
7457,0.0003110012388236569
2897,0.00013472435263014334
3667,0.0001225084718376661
982,7.328099495947611e-05
1497,7.540778885937885e-05
7385,6.8018078226596e-05
574,5.8463250478584325e-05
2526,6.013721536124835e-05
5216,0.00018610790052081842
5734,0.00040516053229647003
232,5.636344211228553e-05
3184,0.0001019506662283726
3058,6.56667929633313e-05
1534,7.219398536887884e-05
6648,0.00043937505836218915
6782,0.00011805663468986991
6792,0.0006824270120101732
2571,0.00016725650589249287
5644,0.00011193637375117021
398,5.650557797389069e-05
4754,0.0002882758932135117
6296,0.0006485085175190064
5402,0.00029557860721987053
3614,0.0001968805063445875
3108,0.00012345237413723917
6695,0.000657931004288355
3240,0.00029224295323029446
427,5.747411169473476e-05
1838,0.00014756040308050325
2488,0.00016410766465330972
7179,0.0002723639602617579
1348,0.00010009254645975074
4809,0.00028368887506463586
2262,6.204694520363085e-05
6108,0.0006166737632550175
6369,0.0006281506538806472
5090,0.00028817522245197643
2151,7.735202854352438e-05
380,5.741973764034953e-05
5866,0.0002668013866646631
2031,6.609687019121264e-05
6391,0.0006460375190931709
3961,0.00019216430704128293
763,6.196872230509026e-05
7548,0.0013279270172504914
114,5.531616503126896e-05
2848,0.00011028263052616639
5817,0.0005582178725184996
3251,0.00031809661719657984
7061,0.0005014139235826504
115,5.531616503126896e-05
5653,0.00023317400324613966
116,5.531616503126896e-05
5430,0.00015091899954816217
6566,0.0004096453348667509
1624,6.640184744609815e-05
4701,0.00013101419195818084
4511,0.0001191749002159649
117,5.531616503126896e-05
3800,7.102532124651738e-05
1412,7.102532124651738e-05
1750,7.102532124651738e-05
118,5.531616503126896e-05
119,5.531616503126896e-05
7260,0.0005795935204447423
3997,7.163844474562514e-05
446,6.474165876041801e-05
3341,0.00026827988805121553
120,5.531616503126896e-05
2144,6.625461946714402e-05
2641,7.972297911729293e-05
5570,0.00021158078335741
2276,9.171841322851246e-05
5078,0.00010508700884041262
6888,0.0011716905942452574
442,6.120709861198712e-05
121,5.531616503126896e-05
2337,0.0001987829861863765
3330,0.00015874636492195287
2948,6.851349240237767e-05
5270,0.00012170679821330733
518,6.120709861198712e-05
4033,0.0003133824964029434
6905,0.0005002552435014006
4941,0.00042755362477214163
122,5.531616503126896e-05
6486,6.262816738076732e-05
3173,0.00010440634641746876
5126,9.467051188269835e-05
4945,7.120674087944586e-05
5580,0.0003251907633236877
4426,0.00028619977247197116
5835,0.00021542071679172872
4684,5.8088369069253976e-05
5773,6.081265045913634e-05
4847,0.00017643315026115672
7280,0.00017247529494731834
4145,0.00013578431940635408
2386,6.931747887127561e-05
2358,7.837506464282956e-05
3748,8.55281832616676e-05
6428,0.00023995142208628172
1853,6.987023623069028e-05
123,5.531616503126896e-05
5864,0.0001608274308477447
6576,0.00012209940584288526
5890,0.00013705910489264796
1741,9.232268097027929e-05
124,5.531616503126896e-05
5194,0.00019730719068060108
2988,0.00016607592398816111
4362,7.102532124651738e-05
125,5.531616503126896e-05
2991,9.873694569715386e-05
7615,0.0007038244537784493
6562,0.0015288905207629436
5718,0.0001730069532774253
6577,0.00037783379608429506
700,6.554511633781575e-05
3119,0.00015767390157109696
127,5.531616503126896e-05
128,5.531616503126896e-05
129,5.531616503126896e-05
1126,0.00010244363367701419
7199,0.0025695311611720717
4994,0.00037021381918167376
5457,0.00018334278069056105
4371,0.0001138014883624282
6716,0.00016419323474491757
5732,7.003323605346776e-05
166,5.724852598753393e-05
4710,0.00012555507114010242
1833,6.29477070145158e-05
5867,0.00016069349561205379
5929,8.629529557801413e-05
2451,6.224343479281348e-05
132,5.531616503126896e-05
133,5.531616503126896e-05
4705,0.00029803738891520155
5787,8.722199244740774e-05
1734,0.00010997604846511795
585,5.924345408508106e-05
684,5.924345408508106e-05
5265,0.0001216051869255333
3891,0.00017179303679620703
724,7.606852360227077e-05
4149,9.82018251685672e-05
4505,7.810280817170937e-05
6395,0.00010404706196459744
1918,5.924345408508106e-05
134,5.531616503126896e-05
135,5.531616503126896e-05
3042,0.00015764077895734257
894,6.170828810140649e-05
1988,5.960048036270034e-05
3269,0.00015794714780306238
5526,0.0005573672546937165
887,6.242577295812287e-05
1304,6.948715363359709e-05
5977,6.913601436578548e-05
136,5.531616503126896e-05
2373,6.050979936714225e-05
6857,0.00026784348293723364
2186,0.00013838934137609042
5111,0.00041987665832592775
499,5.6941250156984316e-05
4365,0.00017663501265796703
271,5.6941250156984316e-05
5392,0.00013200690742565658
657,5.6941250156984316e-05
4563,0.00012422043346934763
468,5.6941250156984316e-05
6037,8.860422595596392e-05
2361,0.00017616311220629023
4883,9.173629133922875e-05
2846,9.60071105018384e-05
2466,5.6941250156984316e-05
3504,0.00017841610375736333
2290,9.251153529497689e-05
6388,0.00014906295702589263
5944,0.0006448957998006244
7284,0.001418896835079305
2238,8.605036246800702e-05
137,5.531616503126896e-05
138,5.531616503126896e-05
473,6.699469098985495e-05
2603,0.00017174391869046032
2133,6.474165876041801e-05
139,5.531616503126896e-05
3315,6.470285820784195e-05
6664,0.00024366246462841784
5449,0.00015992269483565102
7274,0.00016853838143326435
6800,0.0005347247999893791
2675,5.924345408508106e-05
2645,0.00014815862987084736
5463,0.0005051533336598034
2617,0.0001460030628189348
7029,0.0007044390898760412
140,5.531616503126896e-05
4839,0.00010479644758556105
5543,0.0004921368941207734
435,5.868241279167934e-05
6638,0.0002817329228274257
6738,0.0002902756561961229
341,5.868241279167934e-05
7190,0.00027310659009191566
2840,9.375004214593472e-05
3641,5.868241279167934e-05
141,5.531616503126896e-05
2369,6.83970937499381e-05
3446,0.00011435750252700623
142,5.531616503126896e-05
6809,0.00013602378026005726
4100,8.205613683214224e-05
2541,8.598342588595433e-05
143,5.531616503126896e-05
144,5.531616503126896e-05
3098,6.709803219270526e-05
2555,6.709803219270526e-05
6511,9.524102747024155e-05
145,5.531616503126896e-05
3133,8.41835371664312e-05
5759,0.00015839579638647866
146,5.531616503126896e-05
6873,0.00018903392202505179
3555,0.0001916033419550819
2759,7.102532124651738e-05
147,5.531616503126896e-05
7336,0.00011789633969695702
6946,0.0004020792224490032
